time
33.0
83.0
50.0
36.0
1.0
33.0
48.0
-28.0
-5.0
0.0
92.0
39.0
-1.0
42.0
15.0
100.0
-4.0
60.0
12.0
0.0
87.0
5.0
29.0
50.0
0.0
-11.0
11.0
17.0
32.0
50.0
64.0
-1.0
0.0
38.0
64.0
1.0
22.0
49.0
69.0
20.0
66.0
-7.0
7.0
0.0
46.0
4.0
3.0
88.0
0.0
74.0
34.0
43.0
-1.0
33.0
69.0
0.0
-59.0
0.0
67.0
100.0
0.0
11.0
86.0
0.0
28.0
46.0
62.0
17.0
0.0
100.0
51.0
95.0
0.0
21.0
100.0
50.0
68.0
0.0
-16.0
62.0
33.0
27.0
21.0
-2.0
-2.0
33.0
11.0
-22.0
50.0
25.0
0.0
62.0
0.0
50.0
27.0
24.0
0.0
-1.0
3.0
32.0
20.0
0.0
22.0
31.0
100.0
100.0
85.0
0.0
100.0
0.0
46.0
0.0
28.0
55.0
0.0
35.0
24.0
18.0
3.0
93.0
1.0
21.0
1.0
0.0
71.0
79.0
1.0
-12.0
2.0
3.0
54.0
67.0
76.0
0.0
67.0
0.0
12.0
0.0
61.0
-10.0
50.0
-50.0
81.0
82.0
43.0
81.0
17.0
0.0
9.0
-11.0
27.0
4.0
-1.0
-5.0
10.0
23.0
35.0
-1.0
61.0
1.0
0.0
0.0
20.0
74.0
0.0
38.0
-31.0
100.0
0.0
-24.0
0.0
96.0
48.0
47.0
36.0
21.0
28.0
17.0
0.0
7.0
0.0
31.0
62.0
-45.0
0.0
0.0
24.0
3.0
16.0
0.0
66.0
-69.0
37.0
71.0
2.0
4.0
19.0
4.0
70.0
35.0
50.0
-32.0
92.0
47.0
-65.0
-1.0
0.0
13.0
80.0
89.0
90.0
0.0
-1.0
50.0
17.0
-15.0
96.0
98.0
-3.0
100.0
1.0
16.0
77.0
21.0
80.0
31.0
51.0
66.0
-29.0
58.0
33.0
31.0
72.0
-2.0
24.0
50.0
-18.0
-2.0
28.0
-34.0
100.0
0.0
-47.0
0.0
33.0
65.0
0.0
22.0
32.0
56.0
-2.0
59.0
-22.0
10.0
14.0
33.0
33.0
-29.0
1.0
18.0
10.0
45.0
0.0
16.0
7.0
-8.0
0.0
-2.0
87.0
53.0
100.0
66.0
28.0
-1.0
0.0
16.0
58.0
-1.0
100.0
100.0
-1.0
18.0
67.0
16.0
100.0
99.0
27.0
38.0
-7.0
-2.0
74.0
66.0
0.0
69.0
19.0
18.0
0.0
5.0
3.0
16.0
41.0
57.0
72.0
0.0
30.0
-1.0
8.0
13.0
-1.0
50.0
1.0
-5.0
74.0
46.0
36.0
30.0
49.0
5.0
84.0
0.0
3.0
48.0
1.0
49.0
0.0
65.0
36.0
65.0
5.0
1.0
1.0
-3.0
74.0
0.0
85.0
0.0
13.0
79.0
27.0
65.0
-7.0
21.0
9.0
79.0
-1.0
6.0
0.0
-11.0
-2.0
0.0
-15.0
21.0
34.0
0.0
12.0
100.0
-1.0
65.0
51.0
90.0
0.0
0.0
38.0
0.0
28.0
0.0
10.0
13.0
85.0
91.0
92.0
28.0
-1.0
27.0
48.0
27.0
45.0
29.0
0.0
35.0
0.0
-2.0
-14.0
4.0
29.0
69.0
65.0
90.0
34.0
0.0
9.0
47.0
60.0
0.0
22.0
47.0
48.0
50.0
46.0
2.0
57.0
3.0
53.0
-8.0
36.0
0.0
16.0
-3.0
-1.0
0.0
100.0
60.0
-28.0
51.0
2.0
26.0
12.0
71.0
74.0
-50.0
7.0
77.0
100.0
27.0
21.0
-64.0
44.0
30.0
41.0
72.0
10.0
57.0
74.0
16.0
66.0
1.0
-36.0
2.0
0.0
42.0
20.0
0.0
60.0
15.0
-1.0
12.0
-58.0
82.0
73.0
0.0
6.0
-5.0
28.0
14.0
-15.0
12.0
98.0
39.0
-2.0
26.0
53.0
39.0
-2.0
-4.0
6.0
100.0
20.0
35.0
41.0
69.0
-30.0
100.0
82.0
37.0
15.0
78.0
-25.0
-3.0
-81.0
95.0
100.0
100.0
36.0
-15.0
53.0
90.0
0.0
15.0
12.0
37.0
62.0
56.0
25.0
91.0
73.0
27.0
0.0
17.0
49.0
100.0
15.0
16.0
-2.0
21.0
100.0
81.0
63.0
39.0
31.0
100.0
0.0
23.0
0.0
13.0
1.0
70.0
71.0
0.0
50.0
0.0
96.0
77.0
16.0
15.0
12.0
50.0
0.0
56.0
25.0
0.0
53.0
46.0
44.0
50.0
89.0
27.0
30.0
16.0
22.0
-2.0
0.0
1.0
-2.0
13.0
20.0
-33.0
0.0
-27.0
0.0
-5.0
76.0
0.0
11.0
51.0
16.0
58.0
0.0
42.0
1.0
76.0
29.0
-26.0
50.0
24.0
7.0
94.0
-1.0
97.0
30.0
-2.0
50.0
52.0
63.0
2.0
4.0
62.0
38.0
57.0
59.0
0.0
1.0
35.0
37.0
74.0
33.0
0.0
71.0
2.0
0.0
50.0
25.0
57.0
-1.0
73.0
89.0
56.0
36.0
22.0
70.0
53.0
-4.0
100.0
-16.0
0.0
25.0
8.0
31.0
36.0
13.0
-1.0
21.0
28.0
12.0
9.0
75.0
95.0
80.0
-1.0
80.0
0.0
92.0
0.0
0.0
-41.0
100.0
98.0
53.0
-32.0
-36.0
18.0
50.0
21.0
62.0
8.0
-32.0
15.0
20.0
-1.0
32.0
82.0
77.0
1.0
0.0
-2.0
34.0
-2.0
100.0
69.0
78.0
0.0
-18.0
-23.0
0.0
0.0
1.0
83.0
0.0
95.0
0.0
-4.0
5.0
-2.0
-26.0
47.0
0.0
69.0
73.0
79.0
22.0
0.0
38.0
0.0
1.0
18.0
28.0
0.0
28.0
0.0
11.0
21.0
-32.0
10.0
47.0
44.0
44.0
64.0
1.0
51.0
37.0
90.0
-1.0
22.0
13.0
13.0
21.0
0.0
-8.0
26.0
72.0
89.0
9.0
1.0
59.0
79.0
6.0
28.0
25.0
0.0
1.0
89.0
0.0
11.0
78.0
69.0
46.0
39.0
22.0
-13.0
50.0
-12.0
0.0
40.0
28.0
-1.0
47.0
32.0
53.0
74.0
-20.0
28.0
67.0
33.0
65.0
0.0
66.0
65.0
16.0
-2.0
0.0
-1.0
100.0
43.0
-2.0
36.0
1.0
10.0
17.0
67.0
24.0
30.0
68.0
3.0
20.0
24.0
50.0
35.0
73.0
16.0
-2.0
27.0
-39.0
38.0
38.0
-6.0
25.0
30.0
48.0
21.0
0.0
-2.0
64.0
2.0
-29.0
23.0
1.0
86.0
48.0
47.0
-1.0
100.0
93.0
33.0
29.0
0.0
39.0
65.0
22.0
74.0
0.0
37.0
59.0
-1.0
48.0
-34.0
0.0
44.0
16.0
0.0
1.0
67.0
0.0
100.0
-5.0
12.0
8.0
62.0
62.0
71.0
-12.0
-6.0
0.0
0.0
-32.0
51.0
20.0
-29.0
0.0
-90.0
4.0
51.0
-30.0
2.0
27.0
31.0
35.0
0.0
18.0
-20.0
44.0
77.0
-2.0
9.0
-19.0
14.0
2.0
2.0
53.0
33.0
100.0
20.0
45.0
73.0
100.0
60.0
4.0
22.0
57.0
69.0
31.0
3.0
4.0
80.0
0.0
45.0
-17.0
-55.0
9.0
30.0
11.0
45.0
40.0
15.0
22.0
0.0
43.0
0.0
50.0
28.0
7.0
0.0
25.0
0.0
-29.0
100.0
74.0
99.0
64.0
0.0
100.0
19.0
17.0
97.0
100.0
100.0
25.0
17.0
54.0
81.0
56.0
50.0
1.0
2.0
53.0
48.0
20.0
38.0
15.0
0.0
20.0
48.0
2.0
30.0
70.0
100.0
97.0
-97.0
38.0
-49.0
71.0
11.0
9.0
39.0
31.0
61.0
0.0
38.0
21.0
25.0
-1.0
62.0
6.0
14.0
-2.0
46.0
26.0
54.0
36.0
4.0
1.0
36.0
24.0
80.0
43.0
8.0
20.0
39.0
1.0
0.0
90.0
-23.0
76.0
14.0
80.0
13.0
49.0
61.0
-2.0
-24.0
21.0
3.0
27.0
28.0
62.0
0.0
-50.0
0.0
33.0
79.0
59.0
21.0
100.0
44.0
38.0
42.0
74.0
13.0
1.0
9.0
19.0
100.0
10.0
64.0
29.0
44.0
48.0
-9.0
-5.0
22.0
36.0
0.0
83.0
51.0
68.0
92.0
32.0
0.0
13.0
13.0
50.0
10.0
-2.0
26.0
0.0
34.0
0.0
17.0
50.0
100.0
10.0
47.0
64.0
17.0
38.0
65.0
0.0
91.0
0.0
-20.0
0.0
15.0
20.0
19.0
50.0
49.0
17.0
-9.0
99.0
-1.0
0.0
-15.0
37.0
-1.0
58.0
74.0
-24.0
19.0
39.0
9.0
37.0
79.0
15.0
0.0
-1.0
-18.0
57.0
-11.0
-24.0
42.0
24.0
8.0
38.0
66.0
-1.0
29.0
30.0
45.0
22.0
0.0
49.0
12.0
-7.0
100.0
1.0
39.0
0.0
0.0
100.0
50.0
32.0
44.0
48.0
0.0
24.0
99.0
15.0
0.0
24.0
100.0
36.0
43.0
60.0
47.0
66.0
-15.0
0.0
-4.0
52.0
76.0
27.0
27.0
-32.0
8.0
0.0
70.0
39.0
1.0
47.0
0.0
15.0
0.0
82.0
100.0
32.0
81.0
69.0
0.0
43.0
51.0
39.0
-1.0
47.0
46.0
39.0
60.0
82.0
0.0
56.0
0.0
79.0
24.0
21.0
59.0
25.0
-24.0
0.0
33.0
21.0
50.0
57.0
-3.0
78.0
25.0
1.0
-3.0
100.0
40.0
64.0
3.0
30.0
-25.0
0.0
-13.0
-39.0
-18.0
15.0
0.0
-10.0
88.0
56.0
42.0
56.0
95.0
62.0
36.0
6.0
100.0
75.0
13.0
-2.0
55.0
22.0
22.0
50.0
35.0
29.0
1.0
100.0
-18.0
92.0
62.0
-3.0
-15.0
16.0
-5.0
16.0
95.0
64.0
0.0
25.0
0.0
36.0
-4.0
54.0
98.0
-50.0
-70.0
47.0
-40.0
25.0
0.0
22.0
43.0
0.0
29.0
72.0
41.0
62.0
0.0
0.0
97.0
0.0
65.0
100.0
0.0
55.0
-2.0
-12.0
-48.0
11.0
0.0
19.0
0.0
-26.0
-2.0
26.0
-2.0
-13.0
-21.0
72.0
0.0
24.0
1.0
24.0
13.0
84.0
40.0
95.0
-5.0
-1.0
48.0
0.0
85.0
100.0
0.0
78.0
15.0
1.0
38.0
0.0
13.0
84.0
68.0
23.0
91.0
-2.0
0.0
33.0
8.0
41.0
72.0
48.0
16.0
0.0
73.0
9.0
30.0
5.0
33.0
24.0
28.0
36.0
60.0
50.0
39.0
41.0
14.0
0.0
1.0
1.0
1.0
41.0
100.0
0.0
-2.0
7.0
11.0
16.0
0.0
24.0
0.0
-17.0
20.0
23.0
8.0
65.0
22.0
26.0
-2.0
22.0
71.0
21.0
44.0
73.0
68.0
28.0
64.0
31.0
-47.0
35.0
15.0
17.0
0.0
54.0
0.0
23.0
9.0
42.0
96.0
32.0
26.0
0.0
0.0
45.0
38.0
-21.0
33.0
0.0
46.0
-2.0
-14.0
-5.0
27.0
73.0
3.0
-33.0
94.0
97.0
25.0
0.0
87.0
32.0
40.0
11.0
-5.0
25.0
43.0
1.0
2.0
-25.0
1.0
-12.0
46.0
48.0
18.0
-31.0
-22.0
0.0
-5.0
-38.0
-20.0
48.0
23.0
61.0
-29.0
60.0
12.0
10.0
48.0
7.0
0.0
43.0
20.0
0.0
60.0
42.0
3.0
19.0
77.0
-13.0
-16.0
63.0
31.0
1.0
3.0
20.0
-9.0
51.0
14.0
-27.0
4.0
8.0
0.0
-28.0
50.0
7.0
22.0
0.0
-69.0
3.0
4.0
8.0
13.0
21.0
0.0
55.0
43.0
-1.0
-19.0
1.0
74.0
45.0
86.0
-2.0
59.0
40.0
-36.0
-24.0
59.0
35.0
4.0
17.0
-31.0
0.0
44.0
50.0
29.0
58.0
79.0
0.0
38.0
95.0
29.0
-10.0
-9.0
14.0
58.0
39.0
21.0
-4.0
-15.0
62.0
64.0
-42.0
61.0
-12.0
82.0
0.0
52.0
-7.0
69.0
25.0
13.0
16.0
98.0
23.0
49.0
77.0
49.0
50.0
85.0
-20.0
-13.0
99.0
66.0
87.0
-24.0
57.0
-17.0
12.0
5.0
-3.0
0.0
50.0
30.0
-53.0
57.0
26.0
71.0
62.0
31.0
49.0
65.0
53.0
-1.0
85.0
25.0
-45.0
27.0
32.0
0.0
69.0
-5.0
31.0
31.0
-1.0
9.0
50.0
31.0
0.0
18.0
48.0
-1.0
4.0
26.0
0.0
0.0
21.0
100.0
71.0
73.0
22.0
0.0
62.0
7.0
93.0
51.0
18.0
0.0
100.0
10.0
30.0
21.0
-4.0
-4.0
26.0
30.0
0.0
-9.0
2.0
-5.0
23.0
-42.0
4.0
10.0
37.0
46.0
1.0
26.0
-2.0
21.0
4.0
22.0
57.0
65.0
-56.0
-5.0
-7.0
44.0
27.0
77.0
-3.0
98.0
0.0
-2.0
28.0
0.0
61.0
1.0
24.0
4.0
-24.0
-26.0
-4.0
15.0
84.0
0.0
64.0
27.0
-27.0
100.0
-2.0
60.0
89.0
0.0
-22.0
38.0
-1.0
-1.0
54.0
35.0
0.0
1.0
18.0
-26.0
20.0
0.0
-10.0
9.0
17.0
67.0
-2.0
-61.0
95.0
48.0
74.0
-11.0
35.0
65.0
39.0
54.0
13.0
-4.0
19.0
34.0
80.0
29.0
18.0
2.0
12.0
19.0
43.0
87.0
61.0
0.0
91.0
-1.0
56.0
0.0
27.0
0.0
50.0
1.0
-31.0
-24.0
0.0
18.0
-47.0
-65.0
0.0
39.0
44.0
66.0
60.0
17.0
73.0
11.0
0.0
-5.0
23.0
21.0
27.0
11.0
-22.0
94.0
0.0
0.0
0.0
73.0
22.0
27.0
0.0
-21.0
58.0
63.0
16.0
56.0
15.0
40.0
-9.0
54.0
0.0
2.0
53.0
31.0
81.0
-7.0
0.0
55.0
10.0
-47.0
0.0
-2.0
39.0
58.0
36.0
40.0
0.0
2.0
23.0
28.0
0.0
20.0
-3.0
0.0
0.0
0.0
-58.0
76.0
42.0
32.0
-21.0
24.0
0.0
1.0
0.0
20.0
38.0
24.0
-14.0
0.0
-3.0
0.0
14.0
-5.0
-2.0
2.0
34.0
-55.0
88.0
-50.0
97.0
98.0
10.0
-1.0
88.0
-18.0
1.0
0.0
75.0
0.0
58.0
19.0
100.0
0.0
39.0
-29.0
21.0
0.0
96.0
19.0
50.0
0.0
43.0
79.0
-8.0
31.0
0.0
-1.0
40.0
12.0
0.0
0.0
0.0
-1.0
50.0
56.0
20.0
61.0
15.0
19.0
16.0
-3.0
11.0
0.0
27.0
1.0
73.0
47.0
35.0
14.0
45.0
-11.0
-24.0
-64.0
39.0
23.0
64.0
0.0
0.0
19.0
36.0
0.0
7.0
33.0
98.0
23.0
20.0
43.0
34.0
0.0
-3.0
0.0
71.0
0.0
61.0
39.0
-2.0
79.0
0.0
0.0
3.0
-25.0
48.0
-25.0
47.0
0.0
-27.0
-50.0
11.0
3.0
1.0
59.0
16.0
1.0
12.0
1.0
13.0
21.0
0.0
0.0
-2.0
0.0
48.0
2.0
1.0
18.0
31.0
63.0
0.0
22.0
45.0
0.0
-1.0
-1.0
27.0
-5.0
23.0
76.0
-5.0
-1.0
49.0
3.0
82.0
-1.0
-19.0
45.0
51.0
39.0
43.0
-32.0
-33.0
38.0
-3.0
-2.0
-17.0
13.0
93.0
-2.0
-11.0
52.0
10.0
0.0
54.0
0.0
30.0
43.0
0.0
23.0
21.0
-4.0
12.0
59.0
-1.0
70.0
65.0
0.0
9.0
26.0
95.0
-1.0
64.0
-1.0
16.0
25.0
17.0
0.0
19.0
45.0
65.0
36.0
100.0
30.0
-9.0
50.0
44.0
0.0
60.0
-26.0
45.0
4.0
31.0
-3.0
71.0
70.0
-2.0
1.0
50.0
53.0
-1.0
-2.0
50.0
65.0
40.0
-85.0
-11.0
36.0
33.0
13.0
43.0
-19.0
8.0
19.0
7.0
0.0
0.0
0.0
67.0
0.0
50.0
3.0
50.0
1.0
0.0
0.0
0.0
4.0
-27.0
2.0
93.0
59.0
-3.0
35.0
66.0
-1.0
100.0
26.0
100.0
7.0
20.0
94.0
-5.0
-3.0
10.0
26.0
3.0
4.0
27.0
61.0
7.0
38.0
0.0
15.0
51.0
50.0
33.0
18.0
-3.0
36.0
13.0
0.0
62.0
-60.0
58.0
-31.0
-20.0
-2.0
46.0
0.0
0.0
22.0
45.0
13.0
7.0
100.0
0.0
94.0
58.0
1.0
74.0
30.0
-31.0
93.0
47.0
15.0
-3.0
63.0
1.0
-3.0
5.0
5.0
0.0
27.0
2.0
0.0
-33.0
34.0
4.0
14.0
-3.0
0.0
32.0
83.0
42.0
13.0
8.0
100.0
18.0
37.0
-31.0
-1.0
-2.0
2.0
0.0
-2.0
45.0
27.0
0.0
0.0
20.0
24.0
12.0
-37.0
7.0
6.0
-3.0
69.0
0.0
0.0
0.0
22.0
66.0
62.0
85.0
-3.0
-6.0
-29.0
-28.0
100.0
54.0
20.0
11.0
7.0
24.0
7.0
18.0
19.0
9.0
48.0
34.0
94.0
0.0
0.0
-23.0
23.0
50.0
53.0
86.0
0.0
-1.0
-5.0
18.0
-10.0
55.0
46.0
0.0
85.0
4.0
-1.0
-4.0
34.0
-33.0
12.0
14.0
40.0
34.0
0.0
0.0
0.0
22.0
17.0
98.0
25.0
-2.0
29.0
52.0
27.0
80.0
24.0
24.0
16.0
3.0
7.0
-20.0
37.0
52.0
86.0
-1.0
1.0
30.0
9.0
51.0
-4.0
0.0
-1.0
38.0
92.0
71.0
22.0
78.0
100.0
0.0
89.0
49.0
3.0
18.0
-1.0
0.0
37.0
16.0
98.0
76.0
41.0
83.0
15.0
100.0
47.0
52.0
33.0
23.0
1.0
100.0
100.0
75.0
42.0
0.0
2.0
97.0
-17.0
77.0
-3.0
44.0
64.0
1.0
0.0
33.0
4.0
100.0
-1.0
0.0
37.0
0.0
-1.0
4.0
-61.0
-10.0
38.0
1.0
-25.0
71.0
1.0
1.0
0.0
52.0
8.0
-46.0
-5.0
0.0
69.0
95.0
72.0
0.0
84.0
24.0
-2.0
-1.0
-2.0
0.0
16.0
65.0
17.0
100.0
0.0
0.0
-45.0
-25.0
44.0
-3.0
45.0
100.0
-2.0
-2.0
-39.0
44.0
27.0
84.0
8.0
29.0
0.0
-2.0
13.0
75.0
10.0
98.0
28.0
27.0
-26.0
100.0
-9.0
1.0
32.0
31.0
0.0
-33.0
52.0
2.0
1.0
25.0
0.0
100.0
92.0
23.0
95.0
100.0
39.0
-19.0
-3.0
1.0
0.0
58.0
25.0
38.0
0.0
77.0
81.0
0.0
15.0
-2.0
30.0
75.0
46.0
90.0
46.0
4.0
35.0
0.0
0.0
-1.0
75.0
0.0
32.0
10.0
21.0
-34.0
-1.0
58.0
4.0
0.0
3.0
57.0
50.0
6.0
33.0
0.0
51.0
19.0
-50.0
45.0
48.0
0.0
58.0
-2.0
44.0
19.0
-2.0
-2.0
96.0
0.0
12.0
50.0
27.0
68.0
36.0
100.0
18.0
30.0
46.0
68.0
-23.0
26.0
-20.0
18.0
0.0
-2.0
17.0
21.0
-7.0
23.0
32.0
15.0
53.0
-22.0
0.0
40.0
88.0
39.0
50.0
0.0
80.0
59.0
2.0
85.0
41.0
76.0
-33.0
0.0
79.0
49.0
21.0
-27.0
100.0
2.0
47.0
-41.0
17.0
7.0
-89.0
28.0
38.0
32.0
3.0
-25.0
67.0
-1.0
44.0
38.0
34.0
9.0
-38.0
8.0
0.0
47.0
0.0
51.0
31.0
-1.0
31.0
0.0
0.0
54.0
65.0
51.0
58.0
0.0
-1.0
-12.0
28.0
29.0
90.0
0.0
20.0
39.0
-5.0
-1.0
-37.0
50.0
49.0
49.0
22.0
66.0
22.0
10.0
1.0
8.0
22.0
-1.0
-19.0
6.0
67.0
61.0
-1.0
42.0
-35.0
32.0
56.0
24.0
70.0
29.0
-18.0
-15.0
7.0
53.0
26.0
0.0
-1.0
12.0
-51.0
55.0
19.0
20.0
40.0
0.0
-1.0
40.0
19.0
39.0
31.0
38.0
0.0
-36.0
68.0
43.0
21.0
28.0
-9.0
17.0
48.0
0.0
-4.0
1.0
20.0
95.0
49.0
77.0
41.0
73.0
36.0
60.0
95.0
50.0
86.0
64.0
44.0
41.0
48.0
-81.0
20.0
7.0
46.0
8.0
-11.0
25.0
-23.0
21.0
1.0
46.0
6.0
58.0
100.0
30.0
-24.0
56.0
42.0
34.0
-56.0
21.0
20.0
