hstrs,financ,fear,angry,happy,bord
0.9348675762212931,-1.1779848533155393,0.6639423764897505,-0.8495701377453481,0.7680126083376593,0.10293148610359695
1.6538911589754999,-0.8262157546818502,0.4909504300298968,0.14177792512963514,-3.110299381173481,0.6308113688693945
1.3412722099519316,0.009235854573161367,0.4909504300298968,0.14177792512963514,-0.13813505276307447,0.28924203296211376
-0.9408461179201157,0.22909154121921704,0.6206943898747871,0.5861753326253173,-0.7905613687556028,0.6929148844889002
0.09079641385765913,0.844687463828173,0.4909504300298968,0.14177792512963514,-0.13813505276307447,0.28924203296211376
-0.5031795892871204,0.844687463828173,0.6206943898747871,0.5519909166641109,0.043094479457072274,0.6618631266791473
-0.5969652739941907,1.0205720131450176,0.6206943898747871,0.21014675705204777,-0.31936458498322123,-0.6112589435207174
-0.8157985383106885,1.0205720131450176,-0.20101735580951824,0.10759350916842882,-1.1892663396399257,-0.23863784980368383
-0.5031795892871204,-0.43047551871894996,0.6206943898747871,0.5861753326253173,-0.8268072751996322,0.4134490642011249
0.7472962068071523,-0.12267755741447203,0.14496653711018928,0.6203597485865235,-0.2106268656511332,-0.7354659747597286
1.0286532609283636,0.4489472278652727,-1.2822170211836044,-0.5419103940944912,0.840504421225718,0.7239666422986529
-1.4722983312601816,-0.4744466560481611,0.5774464032598237,2.192842882802014,-1.6242172169682778,-0.052327302945167034
0.622248627197725,0.844687463828173,-1.065977088108787,-0.47354156217207855,0.5867830761175126,0.38239730639137215
-0.8470604332130452,0.22909154121921704,-2.2769207133277636,0.5861753326253173,-0.7905613687556028,0.6929148844889002
-1.4722983312601816,0.22909154121921704,0.6206943898747871,0.5861753326253173,-0.17438095920710384,0.6929148844889002
-1.4722983312601816,1.0205720131450176,0.5341984166448602,2.1586584668408078,-0.2106268656511332,-0.7354659747597286
-0.5969652739941907,0.6688029145113283,-0.2442653424244817,1.3382324837718562,-0.7905613687556028,0.5376560954401362
-1.4722983312601816,-2.145349874558184,0.6639423764897505,0.5178065007029046,-0.8630531816436615,0.7239666422986529
-0.8783223281154021,-0.25459096940210546,0.4909504300298968,0.14177792512963514,-0.13813505276307447,0.28924203296211376
-1.4097745414554679,-0.3425332440605277,0.707190363104714,-0.09751298659880908,-0.13813505276307447,0.8171219157279113
-0.7845366434083316,0.2730626785484282,-0.3307613156544086,0.14177792512963514,-0.13813505276307447,-0.3938966388524478
0.09079641385765913,-0.12267755741447203,0.6206943898747871,0.5519909166641109,-0.7905613687556028,0.6929148844889002
1.4037959997566454,0.1851204038900059,0.4909504300298968,0.14177792512963514,-0.13813505276307447,0.28924203296211376
-0.03425116575176812,0.2730626785484282,0.015222577265298952,-0.06332857063760276,-0.13813505276307447,0.28924203296211376
-1.2222031720413271,0.1851204038900059,0.6206943898747871,-0.7812013058229355,0.006848573013042922,0.22713851734260815
-0.722012853603618,-0.25459096940210546,0.6639423764897505,0.5861753326253173,-0.8630531816436615,0.7550184001084057
-1.1909412771389702,-0.25459096940210546,0.6206943898747871,2.4663182104916643,-2.240397626516777,0.6929148844889002
0.09079641385765913,-2.2332921492166062,0.36120647018500646,-0.30261948236604697,1.0579798598898942,-1.3565011309547845
-1.0346318026271861,0.3170338158776393,0.5341984166448602,0.4836220847416983,-0.8630531816436615,-0.052327302945167034
0.09079641385765913,0.6248317771821172,0.6206943898747871,-0.06332857063760276,0.6230289825615419,0.6618631266791473
-0.00298927084941131,1.0205720131450176,-2.882392525937252,0.14177792512963514,-0.13813505276307447,-2.1638468340083574
-1.2534650669436838,0.4489472278652727,-0.5470012487292257,-0.6786480579393165,2.000373427434657,0.19608675953285534
1.435057894659002,0.6248317771821172,0.6206943898747871,0.5861753326253173,-0.7905613687556028,1.4381570719229673
-1.378512646553111,0.2730626785484282,0.6206943898747871,0.5519909166641109,1.7828979887704812,-1.604915193432807
-1.0033699077248293,-3.376541719776096,1.0099262694094582,-1.362336377163443,-0.13813505276307447,0.009776212674338562
0.37215346797887044,-0.16664869474368316,0.5774464032598237,-0.20006623448242802,0.9492421405578061,0.4134490642011249
-0.6282271688965476,0.2730626785484282,-0.07127339596462792,2.1244740508796016,0.5505371696734832,0.5997596110596417
1.2474865252448613,1.0205720131450176,0.317958483570043,-1.0204922175513795,0.07934038590110162,-0.7975694903792342
0.9661294711236499,1.0205720131450176,0.6206943898747871,0.5861753326253173,-2.6028566909570703,-0.4560001544719534
1.0286532609283636,-3.376541719776096,-2.1904247400978365,-0.5419103940944912,0.6955207954496005,-0.7665177325694814
-0.37813200967769306,-0.0787064200852609,0.5774464032598237,0.5861753326253173,-0.4281023043153093,0.6929148844889002
0.09079641385765913,-1.1779848533155393,0.6206943898747871,-0.9179389696677607,1.0579798598898942,-1.3254493731450316
-1.4722983312601816,0.3170338158776393,0.4909504300298968,1.2698636518494435,-0.7543154623115734,-0.3007413654231894
-1.4410364363578247,-1.0460714413279057,0.5774464032598237,4.004616928745949,-1.732954936300366,0.6929148844889002
-1.378512646553111,-2.409176698533451,0.5774464032598237,0.8254662443537615,-0.39185639787127996,0.6308113688693945
0.8723437864165795,-0.2106198320728943,-0.9794811148788601,0.14177792512963514,0.6592748890055713,-1.0770353106670094
-0.8470604332130452,-0.29856210673131656,0.5774464032598237,2.3637649626080455,-2.276643532960806,2.866537931171596
-0.8470604332130452,0.7127740518405395,0.4909504300298968,0.14177792512963514,-0.13813505276307447,-0.5802071857109646
1.122438945635434,1.0205720131450176,-0.41725728888433544,0.4836220847416983,0.9854880470018355,-0.8596730059987397
0.3096296781741568,0.5808606398529061,0.6206943898747871,-1.4648896250470618,0.7680126083376593,-0.7044142169499757
0.40341536288122726,0.49291836519448384,0.5341984166448602,0.5519909166641109,-0.7905613687556028,-0.6423107013304702
-0.722012853603618,0.7567451891697506,-1.4984569542584216,-1.054676633512586,1.3117012049980996,-1.6670187090523125
1.4975816844637158,1.0205720131450176,0.6206943898747871,-0.09751298659880908,0.5505371696734832,-1.5428116778133014
-0.722012853603618,1.0205720131450176,0.1882145237251527,0.5861753326253173,0.26056991812124836,0.7239666422986529
-0.37813200967769306,-0.16664869474368316,0.6206943898747871,0.5861753326253173,-0.7905613687556028,0.6308113688693945
-1.4722983312601816,-0.25459096940210546,0.6206943898747871,-0.30261948236604697,-0.10188914631904514,-1.294397615335279
1.6538911589754999,1.0205720131450176,0.707190363104714,-1.7725493686979186,2.6165538369831562,0.6929148844889002
-0.34687011477533625,0.4489472278652727,-0.2442653424244817,1.098941572043412,-0.7905613687556028,0.009776212674338562
-0.722012853603618,1.0205720131450176,0.36120647018500646,0.44943766878049196,-0.8992990880876909,0.5687078532498889
-0.7532747485059749,0.009235854573161367,0.6206943898747871,1.9193675551123637,-1.116774526751867,0.7860701579181585
0.09079641385765913,-1.749609638595284,0.9666782827944946,0.5519909166641109,-0.4281023043153093,1.3139500406839562
0.09079641385765913,-0.16664869474368316,-0.374009302269372,0.6203597485865235,1.8191438952145105,0.28924203296211376
-0.8783223281154021,1.0205720131450176,-0.46050527549929887,0.8596506603149677,0.6592748890055713,-0.052327302945167034
-0.8783223281154021,0.888658601157384,-1.455208967643458,-1.396520793124649,0.5505371696734832,-0.7354659747597286
-0.5969652739941907,-3.376541719776096,-0.5470012487292257,-1.362336377163443,1.6379143629943638,-2.41226089648638
1.6538911589754999,-1.1779848533155393,0.317958483570043,-1.2255987133186175,2.1453570532107746,-1.760173982481571
-0.7845366434083316,0.2730626785484282,0.2747104969550796,3.081637697793378,-2.856578036065276,2.2765545327862924
-1.4722983312601816,1.0205720131450176,0.6639423764897505,0.6203597485865235,-0.9717909009757496,-2.070691560579099
-1.1596793822366134,0.14114926656079477,-1.1092250747237504,-0.9179389696677607,0.4055535438973658,0.5066043376303834
-0.7845366434083316,-0.16664869474368316,2.783093720622959,1.1673104039658246,0.2968158245652777,-1.294397615335279
0.09079641385765913,-0.6063600680357945,0.6206943898747871,0.21014675705204777,-0.24687277209516253,-0.26968960761343663
0.09079641385765913,0.6688029145113283,-1.7146968873332389,-0.37098831428845963,0.043094479457072274,-1.0459835528572565
0.09079641385765913,-2.453147835862662,0.4909504300298968,-0.7128324739005227,-0.13813505276307447,0.28924203296211376
-1.2847269618460406,0.0532069919023725,0.6639423764897505,-1.2597831292798238,1.4204389243301876,0.28924203296211376
-0.40939390458004987,0.5808606398529061,0.7504383497196775,1.5433389795390942,-0.8992990880876909,-0.5802071857109646
1.4037959997566454,0.009235854573161367,0.6206943898747871,-1.396520793124649,0.8042585147816886,-1.139138826286515
1.0911770507330771,0.1851204038900059,-1.8011928605631657,-1.8751026165815377,2.072865240322716,0.22713851734260815
0.6535105221000818,-0.6943023426942168,-0.2442653424244817,-0.6102792260169039,1.6379143629943638,-1.0770353106670094
1.122438945635434,0.4049760905360616,-0.5037532621142623,0.5861753326253173,-0.7905613687556028,0.6929148844889002
-0.2843463249706226,1.0205720131450176,-2.9688884991671785,-1.6358117048530934,1.2029634856660114,0.5687078532498889
1.5913673691707861,1.0205720131450176,-0.8497371550339698,0.005040261284809864,0.9129962341137767,-1.449656404384043
1.3412722099519316,0.22909154121921704,0.6206943898747871,0.14177792512963514,0.4055535438973658,1.0655359782059337
-0.06551306065412493,0.0532069919023725,0.6206943898747871,0.0734090932072225,-0.46434821075933863,-1.3565011309547845
0.6535105221000818,1.0205720131450176,0.6206943898747871,0.5861753326253173,-0.7180695558675441,-2.41226089648638
-1.2222031720413271,-0.38650438138973886,0.4909504300298968,0.6887285805089362,-0.7905613687556028,0.5687078532498889
0.43467725778358407,0.2730626785484282,0.4909504300298968,0.5861753326253173,-0.13813505276307447,0.28924203296211376
-0.6282271688965476,-3.2446283077884623,0.5341984166448602,0.5178065007029046,-0.7543154623115734,0.6929148844889002
0.09079641385765913,0.14114926656079477,-0.5470012487292257,0.38106883685807935,-0.02939733343098643,-0.26968960761343663
-1.3159888567483975,0.844687463828173,-2.1471767534828734,2.534687042414077,0.4055535438973658,-1.5117599200035485
0.6847724170024386,1.0205720131450176,-3.2283764188569593,-0.9863078015901733,0.9854880470018355,-0.5491554279012117
0.778558101709509,-0.12267755741447203,-3.704104271621557,-1.6699961208142997,1.6016684565503343,0.28924203296211376
0.09079641385765913,-1.1779848533155393,-1.2822170211836044,-0.26843506640484066,0.4417994503413951,-0.052327302945167034
0.09079641385765913,0.1851204038900059,0.4909504300298968,0.14177792512963514,0.5867830761175126,-0.8596730059987397
0.09079641385765913,-0.12267755741447203,0.4909504300298968,0.5861753326253173,-0.24687277209516253,-1.1701905840962679
-0.8783223281154021,0.09717812923158363,0.5341984166448602,-1.0204922175513795,1.3841930178861583,-1.604915193432807
0.09079641385765913,1.0205720131450176,0.44770244341493337,0.14177792512963514,-0.8992990880876909,1.624467618781484
-0.7845366434083316,-0.29856210673131656,0.5341984166448602,-0.5419103940944912,0.22432401167721902,0.6308113688693945
0.5909867322953681,0.3170338158776393,0.5341984166448602,-0.6786480579393165,-0.17438095920710384,-0.673362459140223
-1.4722983312601816,-3.376541719776096,1.399158148944129,1.3040480678106499,0.36930763745333645,-0.3317931232329422
-0.6907509587012612,-0.0787064200852609,0.4909504300298968,0.14177792512963514,-0.13813505276307447,0.28924203296211376
1.6538911589754999,-0.2106198320728943,0.6206943898747871,0.5861753326253173,-0.2106268656511332,-0.5491554279012117
-0.8157985383106885,0.5368895025236949,0.5774464032598237,-0.02914415467639645,-0.13813505276307447,-0.7354659747597286
0.778558101709509,1.0205720131450176,0.4909504300298968,0.14177792512963514,-0.17438095920710384,0.28924203296211376
1.622629264073143,1.0205720131450176,-0.5470012487292257,0.03922467724601618,1.3117012049980996,0.009776212674338562
1.4975816844637158,0.8007163264989617,0.6206943898747871,-0.37098831428845963,-0.8630531816436615,0.7239666422986529
1.0286532609283636,-1.1779848533155393,0.6206943898747871,0.005040261284809864,0.18807810523318969,1.3139500406839562
0.9973913660260068,1.0205720131450176,-1.2822170211836044,0.14177792512963514,1.2392093921100409,0.28924203296211376
-0.9408461179201157,0.009235854573161367,-0.9362331282638967,0.6545441645477299,-0.7905613687556028,-0.7354659747597286
0.09079641385765913,-1.1779848533155393,0.8369343229496043,0.21014675705204777,-0.7905613687556028,-0.7044142169499757
-1.0033699077248293,-0.43047551871894996,0.707190363104714,0.5861753326253173,1.0217339534458647,1.0965877360156864
-0.2843463249706226,-0.12267755741447203,0.6206943898747871,0.14177792512963514,0.11558629234513097,-0.17653433418417822
0.5284629424906545,-0.29856210673131656,0.4909504300298968,0.14177792512963514,-0.13813505276307447,0.28924203296211376
1.5913673691707861,0.009235854573161367,0.707190363104714,-0.47354156217207855,-0.24687277209516253,1.0034324625864282
0.778558101709509,-0.0787064200852609,0.6206943898747871,0.6203597485865235,-0.6818236494235148,1.0965877360156864
1.3725341048542885,0.09717812923158363,0.6206943898747871,1.5091545635778878,-2.1679058136287184,0.32029379077186654
0.5909867322953681,0.009235854573161367,0.5774464032598237,0.21014675705204777,-0.39185639787127996,-0.3938966388524478
-0.8470604332130452,-0.3425332440605277,-1.930936820408056,-0.16588181852122172,0.6230289825615419,-1.0149317950475039
0.09079641385765913,0.009235854573161367,0.4909504300298968,0.14177792512963514,-0.13813505276307447,-0.021275545135414235
-1.4722983312601816,-0.6063600680357945,0.40445445679996994,1.2356792358882374,-1.3704958718600724,-0.828621248188987
-1.4097745414554679,-0.6503312053650057,0.707190363104714,-2.8322662634953146,2.797783369203303,0.6929148844889002
-0.9095842230177589,0.4049760905360616,0.6639423764897505,0.21014675705204777,-0.28311867853919187,0.5687078532498889
-1.4722983312601816,0.009235854573161367,0.5341984166448602,2.944900033948553,-2.276643532960806,-1.0770353106670094
0.09079641385765913,-0.3425332440605277,0.4909504300298968,0.24433117301325408,0.5142912632294538,-0.5491554279012117
